id,ID-Cliente,Nro Llamadas,ID-Llegada
16297,1174,4,2466
16300,1174,4,1096
16304,1175,5,1018
16305,1175,5,3450
16307,1175,5,1340
16310,1175,5,1429
16314,1175,5,1498
16319,1176,7,1294
16320,1176,7,2034
16322,1176,7,1402
16325,1176,7,1069
16329,1176,7,1317
16334,1176,7,2500
16340,1176,7,3071
16347,1177,6,1315
16348,1177,6,3375
16350,1177,6,1321
16353,1177,6,1084
16357,1177,6,3146
16362,1177,6,3488
16368,1178,7,2275
16369,1178,7,1114
16371,1178,7,1326
16374,1178,7,3458
16378,1178,7,1443
16383,1178,7,2950
16389,1178,7,1063
16396,1179,4,2636
16397,1179,4,1202
16399,1179,4,2049
16402,1179,4,1316
16406,1180,5,1086
16407,1180,5,2345
16409,1180,5,2464
16412,1180,5,1498
16416,1180,5,1313
16421,1181,7,2748
16422,1181,7,1309
16424,1181,7,2186
16427,1181,7,2903
16431,1181,7,2914
16436,1181,7,1014
16442,1181,7,1318
16449,1182,6,1171
16450,1182,6,1095
16452,1182,6,2861
16455,1182,6,1191
16459,1182,6,1213
16464,1182,6,2012
16470,1183,4,1451
16471,1183,4,2625
16473,1183,4,1317
16476,1183,4,2035
16480,1184,4,1314
16481,1184,4,3375
16483,1184,4,1493
16486,1184,4,2437
16490,1185,5,1358
16491,1185,5,1395
16493,1185,5,1059
16496,1185,5,2998
16500,1185,5,2017
16505,1186,5,3219
16506,1186,5,1317
16508,1186,5,3100
16511,1186,5,1164
16515,1186,5,1403
16520,1187,5,1029
16521,1187,5,1414
16523,1187,5,3436
16526,1187,5,2559
16530,1187,5,2952
16535,1188,7,2989
16536,1188,7,3095
16538,1188,7,1265
16541,1188,7,1050
16545,1188,7,1388
16550,1188,7,1221
16556,1188,7,2429
16563,1189,6,1258
16564,1189,6,3014
16566,1189,6,1142
16569,1189,6,1440
16573,1189,6,2642
16578,1189,6,1161
16584,1190,5,2938
16585,1190,5,1288
16587,1190,5,2048
16590,1190,5,2030
16594,1190,5,1093
16599,1191,5,1471
16600,1191,5,1414
16602,1191,5,2384
16605,1191,5,1496
16609,1191,5,1367
16614,1192,4,1117
16615,1192,4,2271
16617,1192,4,2622
16620,1192,4,1058
16624,1193,5,1397
16625,1193,5,1141
16627,1193,5,1049
16630,1193,5,2599
16634,1193,5,1454
16639,1194,7,1040
16640,1194,7,2013
16642,1194,7,1399
16645,1194,7,1227
16649,1194,7,1270
16654,1194,7,1486
16660,1194,7,1413
16667,1195,6,1327
16668,1195,6,2589
16670,1195,6,1043
16673,1195,6,2175
16677,1195,6,3429
16682,1195,6,1395
16688,1196,5,1135
16689,1196,5,1113
16691,1196,5,1102
16694,1196,5,3479
16698,1196,5,2196
16703,1197,6,2130
16704,1197,6,1313
16706,1197,6,1369
16709,1197,6,1196
16713,1197,6,3294
16718,1197,6,1352
16724,1198,7,1230
16725,1198,7,1388
16727,1198,7,1169
16730,1198,7,1411
16734,1198,7,1051
16739,1198,7,1094
16745,1198,7,1489
16752,1199,4,1236
16753,1199,4,1369
16755,1199,4,3094
16758,1199,4,1248
16762,1200,4,2595
16763,1200,4,1465
16765,1200,4,1211
16768,1200,4,1362
16772,1201,5,3272
16773,1201,5,2038
16775,1201,5,3143
16778,1201,5,3051
16782,1201,5,2223
16787,1202,6,2964
16788,1202,6,1431
16790,1202,6,1304
16793,1202,6,2721
16797,1202,6,1058
16802,1202,6,2010
16808,1203,7,3134
16809,1203,7,1233
16811,1203,7,1438
16814,1203,7,3398
16818,1203,7,2620
16823,1203,7,1201
16829,1203,7,1081
16836,1204,5,2668
16837,1204,5,1359
16839,1204,5,2039
16842,1204,5,1138
16846,1204,5,1222
16851,1205,5,1273
16852,1205,5,2261
16854,1205,5,2256
16857,1205,5,1340
16861,1205,5,2798
16866,1206,5,1469
16867,1206,5,1381
16869,1206,5,1039
16872,1206,5,1494
16876,1206,5,2575
16881,1207,4,3490
16882,1207,4,1479
16884,1207,4,2664
16887,1207,4,1436
16891,1208,4,2969
16892,1208,4,1162
16894,1208,4,1217
16897,1208,4,3018
16901,1209,4,1178
16902,1209,4,2857
16904,1209,4,1329
16907,1209,4,1478
16911,1210,7,1081
16912,1210,7,1275
16914,1210,7,1435
16917,1210,7,2199
16921,1210,7,2868
16926,1210,7,2026
16932,1210,7,1431
16939,1211,6,1125
16940,1211,6,1273
16942,1211,6,1072
16945,1211,6,1200
16949,1211,6,1303
16954,1211,6,1303
16960,1212,5,3494
16961,1212,5,1223
16963,1212,5,2740
16966,1212,5,2901
16970,1212,5,1233
16975,1213,6,3396
16976,1213,6,1149
16978,1213,6,1498
16981,1213,6,2992
16985,1213,6,1226
16990,1213,6,1067
16996,1214,6,1299
16997,1214,6,1415
16999,1214,6,3452
17002,1214,6,1334
17006,1214,6,3177
17011,1214,6,1384
17017,1215,7,1399
17018,1215,7,1101
17020,1215,7,2934
17023,1215,7,1190
17027,1215,7,1113
17032,1215,7,1323
17038,1215,7,2309
17045,1216,5,1290
17046,1216,5,1411
17048,1216,5,1270
17051,1216,5,1175
17055,1216,5,1416
17060,1217,4,2469
17061,1217,4,1448
17063,1217,4,1245
17066,1217,4,3180
17070,1218,5,1431
17071,1218,5,3451
17073,1218,5,1251
17076,1218,5,1082
17080,1218,5,2591
17085,1219,7,2720
17086,1219,7,1029
17088,1219,7,1048
17091,1219,7,2496
17095,1219,7,1431
17100,1219,7,1353
17106,1219,7,1264
17113,1220,4,1092
17114,1220,4,3331
17116,1220,4,3046
17119,1220,4,1346
17123,1221,4,1391
17124,1221,4,3135
17126,1221,4,2415
17129,1221,4,2628
17133,1222,7,1253
17134,1222,7,1318
17136,1222,7,1408
17139,1222,7,3181
17143,1222,7,1459
17148,1222,7,1303
17154,1222,7,3256
17161,1223,5,2311
17162,1223,5,1186
17164,1223,5,1367
17167,1223,5,2234
17171,1223,5,1307
17176,1224,6,1181
17177,1224,6,1292
17179,1224,6,3060
17182,1224,6,2939
17186,1224,6,1101
17191,1224,6,1196
17197,1225,4,2212
17198,1225,4,1386
17200,1225,4,2954
17203,1225,4,3277
17207,1226,7,1069
17208,1226,7,2130
17210,1226,7,3154
17213,1226,7,1031
17217,1226,7,2179
17222,1226,7,2016
17228,1226,7,2904
17235,1227,6,2573
17236,1227,6,1018
17238,1227,6,1008
17241,1227,6,1246
17245,1227,6,1380
17250,1227,6,1489
17256,1228,4,1310
17257,1228,4,1351
17259,1228,4,2625
17262,1228,4,1234
17266,1229,7,1401
17267,1229,7,1306
17269,1229,7,1104
17272,1229,7,1232
17276,1229,7,1259
17281,1229,7,1014
17287,1229,7,1376
17294,1230,4,2094
17295,1230,4,2756
17297,1230,4,1396
17300,1230,4,2957
17304,1231,4,3126
17305,1231,4,1358
17307,1231,4,1208
17310,1231,4,3021
17314,1232,4,2584
17315,1232,4,3208
17317,1232,4,2922
17320,1232,4,1494
17324,1233,7,1209
17325,1233,7,1149
17327,1233,7,3066
17330,1233,7,3016
17334,1233,7,1314
17339,1233,7,1060
17345,1233,7,2826
17352,1234,4,1272
17353,1234,4,2440
17355,1234,4,3444
17358,1234,4,1361
17362,1235,4,3241
17363,1235,4,1135
17365,1235,4,1469
17368,1235,4,3005
17372,1236,5,2022
17373,1236,5,1196
17375,1236,5,2385
17378,1236,5,2388
17382,1236,5,2018
17387,1237,5,1277
17388,1237,5,2522
17390,1237,5,2115
17393,1237,5,2355
17397,1237,5,1295
17402,1238,4,2086
17403,1238,4,2372
17405,1238,4,1272
17408,1238,4,1243
17412,1239,4,2174
17413,1239,4,2538
17415,1239,4,1036
17418,1239,4,2695
17422,1240,7,2853
17423,1240,7,2872
17425,1240,7,2511
17428,1240,7,1231
17432,1240,7,1426
17437,1240,7,1163
17443,1240,7,1245
17450,1241,6,2741
17451,1241,6,3448
17453,1241,6,2572
17456,1241,6,1137
17460,1241,6,1313
17465,1241,6,1306
17471,1242,4,1319
17472,1242,4,2226
17474,1242,4,2729
17477,1242,4,3326
17481,1243,6,3017
17482,1243,6,3371
17484,1243,6,1281
17487,1243,6,1371
17491,1243,6,2908
17496,1243,6,2829
17502,1244,5,1163
17503,1244,5,1315
17505,1244,5,1447
17508,1244,5,1057
17512,1244,5,3187
17517,1245,5,2121
17518,1245,5,1456
17520,1245,5,2461
17523,1245,5,2385
17527,1245,5,1221
17532,1246,6,3104
17533,1246,6,1013
17535,1246,6,3118
17538,1246,6,1390
17542,1246,6,2723
17547,1246,6,2538
17553,1247,4,2156
17554,1247,4,3435
17556,1247,4,1010
17559,1247,4,1329
17563,1248,5,1394
17564,1248,5,1312
17566,1248,5,1417
17569,1248,5,2618
17573,1248,5,2902
17578,1249,6,1188
17579,1249,6,1314
17581,1249,6,2224
17584,1249,6,1185
17588,1249,6,2796
17593,1249,6,2365
17599,1250,5,1123
17600,1250,5,1054
17602,1250,5,1064
17605,1250,5,1324
17609,1250,5,1084
17614,1251,7,1281
17615,1251,7,1087
17617,1251,7,1025
17620,1251,7,3221
17624,1251,7,2285
17629,1251,7,2218
17635,1251,7,1437
17642,1252,7,1218
17643,1252,7,2900
17645,1252,7,3199
17648,1252,7,2717
17652,1252,7,1367
17657,1252,7,1270
17663,1252,7,1367
17670,1253,6,1465
17671,1253,6,1281
17673,1253,6,1092
17676,1253,6,2259
17680,1253,6,2057
17685,1253,6,1347
17691,1254,4,1356
17692,1254,4,1327
17694,1254,4,2117
17697,1254,4,1342
17701,1255,7,1080
17702,1255,7,1091
17704,1255,7,1251
17707,1255,7,3196
17711,1255,7,1452
17716,1255,7,1324
17722,1255,7,1296
17729,1256,7,1163
17730,1256,7,1084
17732,1256,7,1201
17735,1256,7,2469
17739,1256,7,1488
17744,1256,7,2633
17750,1256,7,1390
17757,1257,4,1302
17758,1257,4,2963
17760,1257,4,2674
17763,1257,4,1495
17767,1258,6,1380
17768,1258,6,1350
17770,1258,6,1165
17773,1258,6,1481
17777,1258,6,1376
17782,1258,6,3028
17788,1259,5,1043
17789,1259,5,2646
17791,1259,5,3485
17794,1259,5,1078
17798,1259,5,1179
17803,1260,6,1413
17804,1260,6,1180
17806,1260,6,1241
17809,1260,6,1292
17813,1260,6,2639
17818,1260,6,1075
17824,1261,6,1418
17825,1261,6,1160
17827,1261,6,2993
17830,1261,6,2715
17834,1261,6,3338
17839,1261,6,1058
17845,1262,5,1108
17846,1262,5,1032
17848,1262,5,2262
17851,1262,5,2609
17855,1262,5,1295
17860,1263,4,1275
17861,1263,4,1182
17863,1263,4,1432
17866,1263,4,1462
17870,1264,4,1239
17871,1264,4,1138
17873,1264,4,2568
17876,1264,4,2972
17880,1265,7,1219
17881,1265,7,1287
17883,1265,7,1307
17886,1265,7,1180
17890,1265,7,1231
17895,1265,7,1485
17901,1265,7,1249
17908,1266,5,3148
17909,1266,5,2627
17911,1266,5,1069
17914,1266,5,1091
17918,1266,5,1406
17923,1267,6,1022
17924,1267,6,1011
17926,1267,6,3437
17929,1267,6,2693
17933,1267,6,1458
17938,1267,6,2531
17944,1268,7,1268
17945,1268,7,3008
17947,1268,7,1448
17950,1268,7,3180
17954,1268,7,1295
17959,1268,7,2231
17965,1268,7,1464
17972,1269,6,2404
17973,1269,6,1408
17975,1269,6,1420
17978,1269,6,3440
17982,1269,6,1165
17987,1269,6,3371
17993,1270,7,1059
17994,1270,7,1236
17996,1270,7,2928
17999,1270,7,2397
18003,1270,7,2847
18008,1270,7,1270
18014,1270,7,1080
18021,1271,7,2708
18022,1271,7,1146
18024,1271,7,2811
18027,1271,7,2343
18031,1271,7,1207
18036,1271,7,1176
18042,1271,7,1036
18049,1272,4,1236
18050,1272,4,1484
18052,1272,4,2710
18055,1272,4,2708
18059,1273,4,2841
18060,1273,4,1231
18062,1273,4,2683
18065,1273,4,2318
18069,1274,5,2274
18070,1274,5,3130
18072,1274,5,1327
18075,1274,5,2534
18079,1274,5,1182
18084,1275,5,2898
18085,1275,5,1079
18087,1275,5,1308
18090,1275,5,1153
18094,1275,5,1331
18099,1276,5,1011
18100,1276,5,1498
18102,1276,5,1253
18105,1276,5,2922
18109,1276,5,3496
18114,1277,7,1272
18115,1277,7,1296
18117,1277,7,1163
18120,1277,7,2400
18124,1277,7,1085
18129,1277,7,3147
18135,1277,7,1200
18142,1278,5,1148
18143,1278,5,1117
18145,1278,5,2487
18148,1278,5,2813
18152,1278,5,3407
18157,1279,4,1091
18158,1279,4,1365
18160,1279,4,1074
18163,1279,4,1302
18167,1280,4,1031
18168,1280,4,2761
18170,1280,4,1322
18173,1280,4,2457
18177,1281,5,1001
18178,1281,5,1203
18180,1281,5,1246
18183,1281,5,3008
18187,1281,5,1403
18192,1282,6,1179
18193,1282,6,1264
18195,1282,6,2126
18198,1282,6,1067
18202,1282,6,2941
18207,1282,6,2694
18213,1283,4,2347
18214,1283,4,2648
18216,1283,4,1441
18219,1283,4,1163
18223,1284,4,1363
18224,1284,4,2755
18226,1284,4,1069
18229,1284,4,3382
18233,1285,4,1303
18234,1285,4,1139
18236,1285,4,2193
18239,1285,4,3459
18243,1286,5,1173
18244,1286,5,1034
18246,1286,5,1343
18249,1286,5,1412
18253,1286,5,1163
18258,1287,4,1475
18259,1287,4,1191
18261,1287,4,1112
18264,1287,4,1454
18268,1288,7,2740
18269,1288,7,1043
18271,1288,7,2222
18274,1288,7,1277
18278,1288,7,2496
18283,1288,7,2739
18289,1288,7,3324
18296,1289,7,1051
18297,1289,7,1021
18299,1289,7,3447
18302,1289,7,1290
18306,1289,7,1119
18311,1289,7,3276
18317,1289,7,2962
18324,1290,7,1135
18325,1290,7,2043
18327,1290,7,1186
18330,1290,7,2119
18334,1290,7,1199
18339,1290,7,3236
18345,1290,7,1071
18352,1291,7,3033
18353,1291,7,3108
18355,1291,7,1061
18358,1291,7,1387
18362,1291,7,1032
18367,1291,7,2624
18373,1291,7,1499
18380,1292,4,2893
18381,1292,4,1484
18383,1292,4,1255
18386,1292,4,2074
18390,1293,4,1281
18391,1293,4,1449
18393,1293,4,1152
18396,1293,4,3187
18400,1294,6,1307
18401,1294,6,1141
18403,1294,6,1490
18406,1294,6,1088
18410,1294,6,1351
18415,1294,6,2804
18421,1295,6,1361
18422,1295,6,2487
18424,1295,6,3162
18427,1295,6,1229
18431,1295,6,3183
18436,1295,6,2880
18442,1296,6,2901
18443,1296,6,2972
18445,1296,6,2987
18448,1296,6,1010
18452,1296,6,1342
18457,1296,6,1076
18463,1297,5,2897
18464,1297,5,1287
18466,1297,5,2161
18469,1297,5,1002
18473,1297,5,2533
18478,1298,7,1131
18479,1298,7,3019
18481,1298,7,1244
18484,1298,7,1495
18488,1298,7,2328
18493,1298,7,1404
18499,1298,7,2972
18506,1299,5,3005
18507,1299,5,3392
18509,1299,5,2433
18512,1299,5,1195
18516,1299,5,2540
18521,1300,4,2834
18522,1300,4,2848
18524,1300,4,1049
18527,1300,4,2225
18531,1301,4,1468
18532,1301,4,2629
18534,1301,4,1063
18537,1301,4,1218
18541,1302,7,1480
18542,1302,7,1156
18544,1302,7,2506
18547,1302,7,1224
18551,1302,7,2095
18556,1302,7,2101
18562,1302,7,2240
18569,1303,7,1099
18570,1303,7,1289
18572,1303,7,2619
18575,1303,7,1432
18579,1303,7,1330
18584,1303,7,1030
18590,1303,7,1300
18597,1304,6,1428
18598,1304,6,3154
18600,1304,6,1446
18603,1304,6,2059
18607,1304,6,3049
18612,1304,6,3036
18618,1305,6,3244
18619,1305,6,1204
18621,1305,6,2852
18624,1305,6,2070
18628,1305,6,1431
18633,1305,6,1272
18639,1306,6,2293
18640,1306,6,1104
18642,1306,6,1314
18645,1306,6,3345
18649,1306,6,1030
18654,1306,6,1367
18660,1307,4,2448
18661,1307,4,1127
18663,1307,4,1111
18666,1307,4,2741
18670,1308,6,2872
18671,1308,6,3368
18673,1308,6,1200
18676,1308,6,1011
18680,1308,6,1398
18685,1308,6,1159
18691,1309,5,3446
18692,1309,5,1175
18694,1309,5,1386
18697,1309,5,1240
18701,1309,5,1205
18706,1310,6,3179
18707,1310,6,1056
18709,1310,6,1295
18712,1310,6,1104
18716,1310,6,2461
18721,1310,6,1432
18727,1311,4,1025
18728,1311,4,3439
18730,1311,4,3300
18733,1311,4,1495
18737,1312,5,2173
18738,1312,5,1498
18740,1312,5,1448
18743,1312,5,1495
18747,1312,5,1157
18752,1313,4,3230
18753,1313,4,1285
18755,1313,4,1335
18758,1313,4,3399
18762,1314,7,2096
18763,1314,7,2042
18765,1314,7,1082
18768,1314,7,2835
18772,1314,7,1440
18777,1314,7,1170
18783,1314,7,2790
18790,1315,5,1449
18791,1315,5,3055
18793,1315,5,1050
18796,1315,5,1190
18800,1315,5,3391
18805,1316,7,2940
18806,1316,7,1159
18808,1316,7,3358
18811,1316,7,1057
18815,1316,7,1344
18820,1316,7,1459
18826,1316,7,1224
18833,1317,7,1096
18834,1317,7,1007
18836,1317,7,3330
18839,1317,7,2399
18843,1317,7,1012
18848,1317,7,1465
18854,1317,7,1367
18861,1318,5,2868
18862,1318,5,2618
18864,1318,5,1111
18867,1318,5,1012
18871,1318,5,1263
18876,1319,5,3180
18877,1319,5,2366
18879,1319,5,1494
18882,1319,5,2435
18886,1319,5,3409
18891,1320,7,1177
18892,1320,7,1150
18894,1320,7,1302
18897,1320,7,3424
18901,1320,7,1399
18906,1320,7,1400
18912,1320,7,1378
18919,1321,4,1281
18920,1321,4,2339
18922,1321,4,1385
18925,1321,4,1087
18929,1322,4,2476
18930,1322,4,1050
18932,1322,4,1324
18935,1322,4,1468
18939,1323,4,1226
18940,1323,4,1410
18942,1323,4,1382
18945,1323,4,2100
18949,1324,7,1166
18950,1324,7,1351
18952,1324,7,1229
18955,1324,7,1178
18959,1324,7,2475
18964,1324,7,1101
18970,1324,7,1430
18977,1325,7,1208
18978,1325,7,1430
18980,1325,7,2655
18983,1325,7,1243
18987,1325,7,2476
18992,1325,7,1338
18998,1325,7,2117
19005,1326,5,2594
19006,1326,5,1494
19008,1326,5,2786
19011,1326,5,1400
19015,1326,5,1256
19020,1327,7,2608
19021,1327,7,1278
19023,1327,7,1495
19026,1327,7,1165
19030,1327,7,3263
19035,1327,7,1326
19041,1327,7,3420
19048,1328,5,3262
19049,1328,5,1217
19051,1328,5,1169
19054,1328,5,1057
19058,1328,5,1329
19063,1329,5,2540
19064,1329,5,2839
19066,1329,5,1042
19069,1329,5,2825
19073,1329,5,3144
19078,1330,6,1148
19079,1330,6,1114
19081,1330,6,3238
19084,1330,6,1394
19088,1330,6,1393
19093,1330,6,1148
19099,1331,6,1175
19100,1331,6,2116
19102,1331,6,2809
19105,1331,6,2137
19109,1331,6,1003
19114,1331,6,1395
19120,1332,5,1056
19121,1332,5,1101
19123,1332,5,1046
19126,1332,5,1188
19130,1332,5,1004
19135,1333,6,2242
19136,1333,6,1115
19138,1333,6,3346
19141,1333,6,3181
19145,1333,6,1228
19150,1333,6,2779
19156,1334,6,3270
19157,1334,6,1201
19159,1334,6,2092
19162,1334,6,1120
19166,1334,6,1495
19171,1334,6,1188
19177,1335,5,3364
19178,1335,5,1178
19180,1335,5,1459
19183,1335,5,3015
19187,1335,5,2282
19192,1336,6,1033
19193,1336,6,1185
19195,1336,6,1214
19198,1336,6,2401
19202,1336,6,2688
19207,1336,6,1457
19213,1337,6,1196
19214,1337,6,3283
19216,1337,6,1227
19219,1337,6,1118
19223,1337,6,1103
19228,1337,6,1219
19234,1338,4,1344
19235,1338,4,3310
19237,1338,4,3360
19240,1338,4,1477
19244,1339,5,3337
19245,1339,5,3321
19247,1339,5,1330
19250,1339,5,1347
19254,1339,5,3330
19259,1340,7,1494
19260,1340,7,1423
19262,1340,7,1043
19265,1340,7,2620
19269,1340,7,1429
19274,1340,7,1450
19280,1340,7,1068
19287,1362,6,2679
19288,1362,6,1181
19290,1362,6,2976
19293,1362,6,2641
19297,1362,6,2291
19302,1362,6,2723
19308,1363,4,1087
19309,1363,4,2066
19311,1363,4,1043
19314,1363,4,3020
19318,1364,5,1254
19319,1364,5,3438
19321,1364,5,1071
19324,1364,5,3451
19328,1364,5,1427
19333,1365,6,1405
19334,1365,6,2897
19336,1365,6,1447
19339,1365,6,3083
19343,1365,6,2891
19348,1365,6,1222
19354,1366,4,1407
19355,1366,4,1213
19357,1366,4,1036
19360,1366,4,2545
19364,1367,7,1348
19365,1367,7,1365
19367,1367,7,1243
19370,1367,7,3232
19374,1367,7,3200
19379,1367,7,1024
19385,1367,7,2158
19392,1368,6,1378
19393,1368,6,1421
19395,1368,6,1049
19398,1368,6,1463
19402,1368,6,1240
19407,1368,6,1462
19413,1369,5,1065
19414,1369,5,2920
19416,1369,5,1033
19419,1369,5,1270
19423,1369,5,1067
19428,1370,7,1003
19429,1370,7,2155
19431,1370,7,2531
19434,1370,7,2578
19438,1370,7,1418
19443,1370,7,2741
19449,1370,7,1383
19456,1371,7,1031
19457,1371,7,2202
19459,1371,7,1228
19462,1371,7,1322
19466,1371,7,1277
19471,1371,7,1469
19477,1371,7,1098
19484,1372,5,2358
19485,1372,5,1279
19487,1372,5,2786
19490,1372,5,1291
19494,1372,5,2791
19499,1373,6,1483
19500,1373,6,2387
19502,1373,6,3323
19505,1373,6,1163
19509,1373,6,2346
19514,1373,6,1320
19520,1374,5,2539
19521,1374,5,3339
19523,1374,5,2879
19526,1374,5,2992
19530,1374,5,1482
19535,1375,4,1495
19536,1375,4,1414
19538,1375,4,1039
19541,1375,4,1149
19545,1376,4,1092
19546,1376,4,1338
19548,1376,4,1235
19551,1376,4,1280
19555,1377,4,1103
19556,1377,4,3415
19558,1377,4,2322
19561,1377,4,2233
19565,1378,5,1393
19566,1378,5,2936
19568,1378,5,1217
19571,1378,5,2782
19575,1378,5,1165
19580,1379,5,3172
19581,1379,5,1178
19583,1379,5,3423
19586,1379,5,2692
19590,1379,5,3158
19595,1380,7,2057
19596,1380,7,2012
19598,1380,7,1049
19601,1380,7,2675
19605,1380,7,2957
19610,1380,7,2433
19616,1380,7,2596
19623,1381,7,1092
19624,1381,7,2267
19626,1381,7,2311
19629,1381,7,2485
19633,1381,7,1053
19638,1381,7,1133
19644,1381,7,2234
19651,1382,4,3195
19652,1382,4,1317
19654,1382,4,2691
19657,1382,4,1310
19661,1383,4,1045
19662,1383,4,2011
19664,1383,4,1218
19667,1383,4,3025
19671,1384,5,2790
19672,1384,5,1261
19674,1384,5,1291
19677,1384,5,1489
19681,1384,5,2682
19686,1385,6,2009
19687,1385,6,1373
19689,1385,6,1324
19692,1385,6,2311
19696,1385,6,2191
19701,1385,6,2382
19707,1386,7,2473
19708,1386,7,2361
19710,1386,7,3359
19713,1386,7,2861
19717,1386,7,2336
19722,1386,7,1350
19728,1386,7,3096
19735,1387,5,2325
19736,1387,5,1428
19738,1387,5,1481
19741,1387,5,1080
19745,1387,5,1327
19750,1388,4,3005
19751,1388,4,1476
19753,1388,4,1031
19756,1388,4,1193
19760,1389,5,3046
19761,1389,5,1480
19763,1389,5,1200
19766,1389,5,2285
19770,1389,5,3469
19775,1390,6,1455
19776,1390,6,1096
19778,1390,6,1208
19781,1390,6,1306
19785,1390,6,3116
19790,1390,6,1202
19796,1391,5,1178
19797,1391,5,2032
19799,1391,5,1419
19802,1391,5,1006
19806,1391,5,1479
19811,1392,7,1000
19812,1392,7,2457
19814,1392,7,1147
19817,1392,7,1256
19821,1392,7,1481
19826,1392,7,1276
19832,1392,7,1400
19839,1393,7,1008
19840,1393,7,1452
19842,1393,7,2829
19845,1393,7,3142
19849,1393,7,3284
19854,1393,7,2701
19860,1393,7,1371
19867,1394,7,3113
19868,1394,7,1409
19870,1394,7,3224
19873,1394,7,1429
19877,1394,7,2101
19882,1394,7,1405
19888,1394,7,1489
19895,1395,12,3034
19896,1395,12,2134
19898,1395,12,1177
19901,1395,12,1120
19905,1395,12,3282
19910,1395,12,2085
19916,1395,12,1375
19923,1395,12,1306
19931,1395,12,3168
19940,1395,12,2608
19950,1395,12,2342
19961,1395,12,1275
19973,1396,11,1350
19974,1396,11,2131
19976,1396,11,1449
19979,1396,11,2341
19983,1396,11,1144
19988,1396,11,2381
19994,1396,11,1387
20001,1396,11,2995
20009,1396,11,2373
20018,1396,11,2681
20028,1396,11,1069
20039,1397,9,2197
20040,1397,9,3006
20042,1397,9,1196
20045,1397,9,3365
20049,1397,9,3065
20054,1397,9,3060
20060,1397,9,1223
20067,1397,9,3110
20075,1397,9,2865
20084,1398,9,1181
20085,1398,9,2856
20087,1398,9,1084
20090,1398,9,1458
20094,1398,9,2253
20099,1398,9,2772
20105,1398,9,1293
20112,1398,9,2506
20120,1398,9,3164
20129,1399,7,3175
20130,1399,7,1388
20132,1399,7,3472
20135,1399,7,2914
20139,1399,7,1167
20144,1399,7,1224
20150,1399,7,2398
20157,1400,9,1486
20158,1400,9,3413
20160,1400,9,1016
20163,1400,9,2912
20167,1400,9,2899
20172,1400,9,1229
20178,1400,9,3297
20185,1400,9,1498
20193,1400,9,1178
20202,1401,11,2829
20203,1401,11,1087
20205,1401,11,1468
20208,1401,11,2041
20212,1401,11,2708
20217,1401,11,1272
20223,1401,11,1063
20230,1401,11,3017
20238,1401,11,2221
20247,1401,11,1062
20257,1401,11,1086
20268,1402,11,1443
20269,1402,11,1004
20271,1402,11,1455
20274,1402,11,1419
20278,1402,11,1337
20283,1402,11,1193
20289,1402,11,2436
20296,1402,11,1061
20304,1402,11,1393
20313,1402,11,1394
20323,1402,11,3406
20334,1403,11,1297
20335,1403,11,1195
20337,1403,11,3367
20340,1403,11,1433
20344,1403,11,3021
20349,1403,11,2872
20355,1403,11,2985
20362,1403,11,1164
20370,1403,11,1322
20379,1403,11,3263
20389,1403,11,2758
20400,1404,12,3252
20401,1404,12,3245
20403,1404,12,1065
20406,1404,12,1401
20410,1404,12,1461
20415,1404,12,1266
20421,1404,12,2868
20428,1404,12,1158
20436,1404,12,1060
20445,1404,12,1197
20455,1404,12,3260
20466,1404,12,1155
20478,1405,8,3152
20479,1405,8,2959
20481,1405,8,1136
20484,1405,8,1292
20488,1405,8,1396
20493,1405,8,1408
20499,1405,8,1348
20506,1405,8,2046
20514,1406,9,1360
20515,1406,9,2241
20517,1406,9,1261
20520,1406,9,1283
20524,1406,9,1136
20529,1406,9,1495
20535,1406,9,1132
20542,1406,9,2639
20550,1406,9,1235
20559,1407,11,2560
20560,1407,11,1049
20562,1407,11,1352
20565,1407,11,1118
20569,1407,11,2622
20574,1407,11,1124
20580,1407,11,1118
20587,1407,11,1249
20595,1407,11,3135
20604,1407,11,3178
20614,1407,11,1094
20625,1408,11,1041
20626,1408,11,1156
20628,1408,11,1286
20631,1408,11,1370
20635,1408,11,1152
20640,1408,11,1309
20646,1408,11,3176
20653,1408,11,2827
20661,1408,11,2395
20670,1408,11,2144
20680,1408,11,1079
20691,1409,7,1025
20692,1409,7,2795
20694,1409,7,1340
20697,1409,7,1354
20701,1409,7,3010
20706,1409,7,2254
20712,1409,7,1344
20719,1410,7,1135
20720,1410,7,1065
20722,1410,7,1329
20725,1410,7,1116
20729,1410,7,1295
20734,1410,7,1153
20740,1410,7,1243
20747,1411,9,2339
20748,1411,9,2426
20750,1411,9,1393
20753,1411,9,1031
20757,1411,9,3366
20762,1411,9,1471
20768,1411,9,1276
20775,1411,9,2128
20783,1411,9,1180
20792,1412,8,1202
20793,1412,8,1022
20795,1412,8,2754
20798,1412,8,1165
20802,1412,8,1175
20807,1412,8,1470
20813,1412,8,3105
20820,1412,8,1487
20828,1413,10,2455
20829,1413,10,1130
20831,1413,10,1378
20834,1413,10,1368
20838,1413,10,3475
20843,1413,10,3309
20849,1413,10,1080
20856,1413,10,1074
20864,1413,10,1241
20873,1413,10,3221
20883,1414,11,1490
20884,1414,11,1496
20886,1414,11,3222
20889,1414,11,1441
20893,1414,11,1094
20898,1414,11,1228
20904,1414,11,1258
