"EdgeBetweenness","interaction","name","Nro Llamadas","selected","shared interaction","shared name"
"478492.35535574687","interacts with","423 (interacts with) 388","10","false","interacts with","423 (interacts with) 388"
"1588166.0","interacts with","423 (interacts with) 2825","10","false","interacts with","423 (interacts with) 2825"
"653417.763703941","interacts with","423 (interacts with) 380","10","false","interacts with","423 (interacts with) 380"
"1588166.0","interacts with","423 (interacts with) 3209","10","false","interacts with","423 (interacts with) 3209"
"552341.887878796","interacts with","423 (interacts with) 2616","10","false","interacts with","423 (interacts with) 2616"
"42986.127629234696","interacts with","423 (interacts with) 9","10","false","interacts with","423 (interacts with) 9"
"974086.88290911","interacts with","423 (interacts with) 155","10","false","interacts with","423 (interacts with) 155"
"790290.9678713476","interacts with","423 (interacts with) 176","10","false","interacts with","423 (interacts with) 176"
"1625705.3994130401","interacts with","361 (interacts with) 495","4","false","interacts with","361 (interacts with) 495"
"660961.438118804","interacts with","361 (interacts with) 263","4","false","interacts with","361 (interacts with) 263"
"461763.8528747247","interacts with","361 (interacts with) 314","4","false","interacts with","361 (interacts with) 314"
"937893.5421189719","interacts with","361 (interacts with) 290","4","false","interacts with","361 (interacts with) 290"
"162841.32608502483","interacts with","457 (interacts with) 62","9","false","interacts with","457 (interacts with) 62"
"545465.7000000079","interacts with","457 (interacts with) 2742","9","false","interacts with","457 (interacts with) 2742"
"2694889.5269427183","interacts with","457 (interacts with) 22","9","false","interacts with","457 (interacts with) 22"
"58625.3293650809","interacts with","457 (interacts with) 140","9","false","interacts with","457 (interacts with) 140"
"547993.5","interacts with","457 (interacts with) 2822","9","false","interacts with","457 (interacts with) 2822"
"842897.1546286935","interacts with","457 (interacts with) 333","9","false","interacts with","457 (interacts with) 333"
"1588166.0","interacts with","457 (interacts with) 2609","9","false","interacts with","457 (interacts with) 2609"
"1588166.0","interacts with","457 (interacts with) 2006","9","false","interacts with","457 (interacts with) 2006"
"2779516.0989557044","interacts with","457 (interacts with) 421","9","false","interacts with","457 (interacts with) 421"
"614325.6903133749","interacts with","336 (interacts with) 214","6","false","interacts with","336 (interacts with) 214"
"1694.0","interacts with","336 (interacts with) 2058","6","false","interacts with","336 (interacts with) 2058"
"441245.4632478528","interacts with","336 (interacts with) 475","6","false","interacts with","336 (interacts with) 475"
"271970.1236467284","interacts with","336 (interacts with) 236","6","false","interacts with","336 (interacts with) 236"
"320720.7227920228","interacts with","336 (interacts with) 179","6","false","interacts with","336 (interacts with) 179"
"1694.0","interacts with","336 (interacts with) 3039","6","false","interacts with","336 (interacts with) 3039"
"2235358.145854139","interacts with","333 (interacts with) 189","6","false","interacts with","333 (interacts with) 189"
"1588166.0","interacts with","333 (interacts with) 3367","6","false","interacts with","333 (interacts with) 3367"
"1588166.0","interacts with","333 (interacts with) 3168","6","false","interacts with","333 (interacts with) 3168"
"1355194.0","interacts with","333 (interacts with) 3488","6","false","interacts with","333 (interacts with) 3488"
"131784.57985348252","interacts with","333 (interacts with) 2722","6","false","interacts with","333 (interacts with) 2722"
"119361.55000000057","interacts with","333 (interacts with) 3027","6","false","interacts with","333 (interacts with) 3027"
"667493.1929292823","interacts with","396 (interacts with) 319","9","false","interacts with","396 (interacts with) 319"
"1726422.9915435838","interacts with","396 (interacts with) 424","9","false","interacts with","396 (interacts with) 424"
"947211.851263023","interacts with","396 (interacts with) 338","9","false","interacts with","396 (interacts with) 338"
"1427477.1191760385","interacts with","396 (interacts with) 235","9","false","interacts with","396 (interacts with) 235"
"949655.4287137084","interacts with","396 (interacts with) 364","9","false","interacts with","396 (interacts with) 364"
"1588166.0","interacts with","396 (interacts with) 2393","9","false","interacts with","396 (interacts with) 2393"
"752873.7241056965","interacts with","396 (interacts with) 287","9","false","interacts with","396 (interacts with) 287"
"1315631.4294345006","interacts with","396 (interacts with) 317","9","false","interacts with","396 (interacts with) 317"
"1303867.564442423","interacts with","396 (interacts with) 243","9","false","interacts with","396 (interacts with) 243"
"2058474.1942016752","interacts with","320 (interacts with) 467","5","false","interacts with","320 (interacts with) 467"
"5328656.876951968","interacts with","320 (interacts with) 404","5","false","interacts with","320 (interacts with) 404"
"3942418.269870068","interacts with","320 (interacts with) 448","5","false","interacts with","320 (interacts with) 448"
"225401.19577921642","interacts with","320 (interacts with) 2735","5","false","interacts with","320 (interacts with) 2735"
"995108.295571604","interacts with","320 (interacts with) 258","5","false","interacts with","320 (interacts with) 258"
"201173.087329334","interacts with","392 (interacts with) 47","6","false","interacts with","392 (interacts with) 47"
"1327448.8906919854","interacts with","392 (interacts with) 381","6","false","interacts with","392 (interacts with) 381"
"363387.1060606179","interacts with","392 (interacts with) 96","6","false","interacts with","392 (interacts with) 96"
"910894.0734118167","interacts with","392 (interacts with) 296","6","false","interacts with","392 (interacts with) 296"
"3434870.597580652","interacts with","392 (interacts with) 450","6","false","interacts with","392 (interacts with) 450"
"545239.7999999867","interacts with","392 (interacts with) 2139","6","false","interacts with","392 (interacts with) 2139"
"4151995.2784772078","interacts with","467 (interacts with) 354","7","false","interacts with","467 (interacts with) 354"
"298670.9616883088","interacts with","467 (interacts with) 2995","7","false","interacts with","467 (interacts with) 2995"
"9420373.335803231","interacts with","467 (interacts with) 442","7","false","interacts with","467 (interacts with) 442"
"9264822.31846168","interacts with","467 (interacts with) 413","7","false","interacts with","467 (interacts with) 413"
"314173.8205808129","interacts with","467 (interacts with) 29","7","false","interacts with","467 (interacts with) 29"
"1722031.7360951905","interacts with","467 (interacts with) 245","7","false","interacts with","467 (interacts with) 245"
"2772639.223137177","interacts with","467 (interacts with) 243","7","false","interacts with","467 (interacts with) 243"
"689579.5882728645","interacts with","412 (interacts with) 293","9","false","interacts with","412 (interacts with) 293"
"866999.6853063549","interacts with","412 (interacts with) 361","9","false","interacts with","412 (interacts with) 361"
"478093.60035095335","interacts with","412 (interacts with) 230","9","false","interacts with","412 (interacts with) 230"
"54490.67846320414","interacts with","412 (interacts with) 144","9","false","interacts with","412 (interacts with) 144"
"386772.5548552679","interacts with","412 (interacts with) 381","9","false","interacts with","412 (interacts with) 381"
"23975.314285713863","interacts with","412 (interacts with) 116","9","false","interacts with","412 (interacts with) 116"
"1262684.6929392577","interacts with","412 (interacts with) 456","9","false","interacts with","412 (interacts with) 456"
"616914.1674255461","interacts with","412 (interacts with) 302","9","false","interacts with","412 (interacts with) 302"
"40463.96200629476","interacts with","412 (interacts with) 3047","9","false","interacts with","412 (interacts with) 3047"
"1932539.3429949228","interacts with","313 (interacts with) 269","5","false","interacts with","313 (interacts with) 269"
"2841540.297614157","interacts with","313 (interacts with) 412","5","false","interacts with","313 (interacts with) 412"
"663627.1689162191","interacts with","313 (interacts with) 376","5","false","interacts with","313 (interacts with) 376"
"452075.8507575741","interacts with","313 (interacts with) 11","5","false","interacts with","313 (interacts with) 11"
"1156931.5656149837","interacts with","313 (interacts with) 432","5","false","interacts with","313 (interacts with) 432"
"722901.3119668298","interacts with","490 (interacts with) 228","12","false","interacts with","490 (interacts with) 228"
"644343.0363289722","interacts with","490 (interacts with) 362","12","false","interacts with","490 (interacts with) 362"
"3200514.4004768366","interacts with","490 (interacts with) 471","12","false","interacts with","490 (interacts with) 471"
"2345139.014446855","interacts with","490 (interacts with) 452","12","false","interacts with","490 (interacts with) 452"
"1483435.5976424483","interacts with","490 (interacts with) 480","12","false","interacts with","490 (interacts with) 480"
"1121589.4295841863","interacts with","490 (interacts with) 274","12","false","interacts with","490 (interacts with) 274"
"423234.3677850067","interacts with","490 (interacts with) 18","12","false","interacts with","490 (interacts with) 18"
"2141575.281633282","interacts with","490 (interacts with) 216","12","false","interacts with","490 (interacts with) 216"
"1588166.0","interacts with","490 (interacts with) 2425","12","false","interacts with","490 (interacts with) 2425"
"1355194.0","interacts with","490 (interacts with) 2380","12","false","interacts with","490 (interacts with) 2380"
"3636887.472226824","interacts with","490 (interacts with) 439","12","false","interacts with","490 (interacts with) 439"
"127093.38697691634","interacts with","490 (interacts with) 83","12","false","interacts with","490 (interacts with) 83"
"1652.0","interacts with","305 (interacts with) 2586","7","false","interacts with","305 (interacts with) 2586"
"1652.0","interacts with","305 (interacts with) 121","7","false","interacts with","305 (interacts with) 121"
"1652.0","interacts with","305 (interacts with) 121","7","false","interacts with","305 (interacts with) 121"
"1652.0","interacts with","305 (interacts with) 3183","7","false","interacts with","305 (interacts with) 3183"
"195157.33939393208","interacts with","305 (interacts with) 84","7","false","interacts with","305 (interacts with) 84"
"947241.3050505178","interacts with","305 (interacts with) 150","7","false","interacts with","305 (interacts with) 150"
"461693.3555555678","interacts with","305 (interacts with) 311","7","false","interacts with","305 (interacts with) 311"
"1842081.6611946996","interacts with","339 (interacts with) 233","4","false","interacts with","339 (interacts with) 233"
"130844.20851093656","interacts with","339 (interacts with) 69","4","false","interacts with","339 (interacts with) 69"
"2344604.768403374","interacts with","339 (interacts with) 159","4","false","interacts with","339 (interacts with) 159"
"435990.9556319491","interacts with","339 (interacts with) 86","4","false","interacts with","339 (interacts with) 86"
"2406147.465306259","interacts with","486 (interacts with) 5","10","false","interacts with","486 (interacts with) 5"
"1355194.0","interacts with","486 (interacts with) 3277","10","false","interacts with","486 (interacts with) 3277"
"948177.0275869424","interacts with","486 (interacts with) 390","10","false","interacts with","486 (interacts with) 390"
"1052679.7407453596","interacts with","486 (interacts with) 2407","10","false","interacts with","486 (interacts with) 2407"
"1370308.9596962766","interacts with","486 (interacts with) 51","10","false","interacts with","486 (interacts with) 51"
"4935291.316692285","interacts with","486 (interacts with) 427","10","false","interacts with","486 (interacts with) 427"
"4634644.405601056","interacts with","486 (interacts with) 462","10","false","interacts with","486 (interacts with) 462"
"1355194.0","interacts with","486 (interacts with) 2868","10","false","interacts with","486 (interacts with) 2868"
"2730589.9449950424","interacts with","486 (interacts with) 476","10","false","interacts with","486 (interacts with) 476"
"942609.8636253672","interacts with","486 (interacts with) 190","10","false","interacts with","486 (interacts with) 190"
"2981469.851598488","interacts with","297 (interacts with) 486","7","false","interacts with","297 (interacts with) 486"
"3151021.763370466","interacts with","297 (interacts with) 5","7","false","interacts with","297 (interacts with) 5"
"1588166.0","interacts with","297 (interacts with) 2215","7","false","interacts with","297 (interacts with) 2215"
"1588166.0","interacts with","297 (interacts with) 3312","7","false","interacts with","297 (interacts with) 3312"
"296567.7207764454","interacts with","297 (interacts with) 69","7","false","interacts with","297 (interacts with) 69"
"1588166.0","interacts with","297 (interacts with) 2070","7","false","interacts with","297 (interacts with) 2070"
"546145.0","interacts with","297 (interacts with) 2238","7","false","interacts with","297 (interacts with) 2238"
"1355194.0","interacts with","296 (interacts with) 2487","5","false","interacts with","296 (interacts with) 2487"
"1168055.6407944658","interacts with","296 (interacts with) 9","5","false","interacts with","296 (interacts with) 9"
"2218542.991512659","interacts with","296 (interacts with) 285","5","false","interacts with","296 (interacts with) 285"
"4686510.456078544","interacts with","296 (interacts with) 359","5","false","interacts with","296 (interacts with) 359"
"1086467.707070713","interacts with","296 (interacts with) 2834","5","false","interacts with","296 (interacts with) 2834"
"539562.5650724296","interacts with","458 (interacts with) 75","9","false","interacts with","458 (interacts with) 75"
"1692988.4016230854","interacts with","458 (interacts with) 494","9","false","interacts with","458 (interacts with) 494"
"650778.583358298","interacts with","458 (interacts with) 251","9","false","interacts with","458 (interacts with) 251"
"366474.9064921179","interacts with","458 (interacts with) 3350","9","false","interacts with","458 (interacts with) 3350"
"809232.1785296208","interacts with","458 (interacts with) 294","9","false","interacts with","458 (interacts with) 294"
"40157.12777777864","interacts with","458 (interacts with) 119","9","false","interacts with","458 (interacts with) 119"
"1215710.6932760451","interacts with","458 (interacts with) 155","9","false","interacts with","458 (interacts with) 155"
"1222594.0841837258","interacts with","458 (interacts with) 460","9","false","interacts with","458 (interacts with) 460"
"654053.5477120208","interacts with","458 (interacts with) 168","9","false","interacts with","458 (interacts with) 168"
"4967636.464541631","interacts with","326 (interacts with) 404","4","false","interacts with","326 (interacts with) 404"
"3983664.672794964","interacts with","326 (interacts with) 272","4","false","interacts with","326 (interacts with) 272"
"3456718.7528965697","interacts with","326 (interacts with) 402","4","false","interacts with","326 (interacts with) 402"
"1540990.9773687737","interacts with","326 (interacts with) 322","4","false","interacts with","326 (interacts with) 322"
"411810.5404345699","interacts with","343 (interacts with) 281","7","false","interacts with","343 (interacts with) 281"
"680161.5074740768","interacts with","343 (interacts with) 154","7","false","interacts with","343 (interacts with) 154"
"388545.19516595255","interacts with","343 (interacts with) 61","7","false","interacts with","343 (interacts with) 61"
"63954.39012653828","interacts with","343 (interacts with) 143","7","false","interacts with","343 (interacts with) 143"
"1632287.7588712312","interacts with","343 (interacts with) 448","7","false","interacts with","343 (interacts with) 448"
"1588166.0","interacts with","343 (interacts with) 3262","7","false","interacts with","343 (interacts with) 3262"
"545642.1111110953","interacts with","343 (interacts with) 2384","7","false","interacts with","343 (interacts with) 2384"
"543882.0","interacts with","290 (interacts with) 2028","5","false","interacts with","290 (interacts with) 2028"
"30692.623809523604","interacts with","290 (interacts with) 42","5","false","interacts with","290 (interacts with) 42"
"1130782.3213536148","interacts with","290 (interacts with) 228","5","false","interacts with","290 (interacts with) 228"
"1588166.0","interacts with","290 (interacts with) 2321","5","false","interacts with","290 (interacts with) 2321"
"1222329.6793317818","interacts with","290 (interacts with) 302","5","false","interacts with","290 (interacts with) 302"
"527803.9520327033","interacts with","402 (interacts with) 325","12","false","interacts with","402 (interacts with) 325"
"565650.2426801869","interacts with","402 (interacts with) 296","12","false","interacts with","402 (interacts with) 296"
"3588892.082376067","interacts with","402 (interacts with) 290","12","false","interacts with","402 (interacts with) 290"
"1290128.1349816585","interacts with","402 (interacts with) 251","12","false","interacts with","402 (interacts with) 251"
"1588166.0","interacts with","402 (interacts with) 3054","12","false","interacts with","402 (interacts with) 3054"
"46231.77857142759","interacts with","402 (interacts with) 52","12","false","interacts with","402 (interacts with) 52"
"1116871.53813987","interacts with","402 (interacts with) 474","12","false","interacts with","402 (interacts with) 474"
"514653.9564187329","interacts with","402 (interacts with) 8","12","false","interacts with","402 (interacts with) 8"
"1148928.8634270818","interacts with","402 (interacts with) 153","12","false","interacts with","402 (interacts with) 153"
"961308.5015741736","interacts with","402 (interacts with) 98","12","false","interacts with","402 (interacts with) 98"
"1058871.9483960755","interacts with","402 (interacts with) 466","12","false","interacts with","402 (interacts with) 466"
"215283.00097402098","interacts with","402 (interacts with) 3336","12","false","interacts with","402 (interacts with) 3336"
"1074558.6911616037","interacts with","288 (interacts with) 2747","6","false","interacts with","288 (interacts with) 2747"
"1313455.3293224466","interacts with","288 (interacts with) 189","6","false","interacts with","288 (interacts with) 189"
"2317034.969383032","interacts with","288 (interacts with) 406","6","false","interacts with","288 (interacts with) 406"
"1397087.9011023827","interacts with","288 (interacts with) 280","6","false","interacts with","288 (interacts with) 280"
"3048595.822584477","interacts with","288 (interacts with) 273","6","false","interacts with","288 (interacts with) 273"
"1355194.0","interacts with","288 (interacts with) 3286","6","false","interacts with","288 (interacts with) 3286"
"1588166.0","interacts with","373 (interacts with) 3226","6","false","interacts with","373 (interacts with) 3226"
"833326.4679488022","interacts with","373 (interacts with) 55","6","false","interacts with","373 (interacts with) 55"
"1228121.5029909036","interacts with","373 (interacts with) 298","6","false","interacts with","373 (interacts with) 298"
"1040589.7937541242","interacts with","373 (interacts with) 98","6","false","interacts with","373 (interacts with) 98"
"1588166.0","interacts with","373 (interacts with) 2374","6","false","interacts with","373 (interacts with) 2374"
"1478653.415642195","interacts with","373 (interacts with) 247","6","false","interacts with","373 (interacts with) 247"
"560284.4273809424","interacts with","382 (interacts with) 56","7","false","interacts with","382 (interacts with) 56"
"560554.9623931625","interacts with","382 (interacts with) 3122","7","false","interacts with","382 (interacts with) 3122"
"553705.4102564111","interacts with","382 (interacts with) 2018","7","false","interacts with","382 (interacts with) 2018"
"912007.9847666498","interacts with","382 (interacts with) 333","7","false","interacts with","382 (interacts with) 333"
"226255.6819985551","interacts with","382 (interacts with) 2117","7","false","interacts with","382 (interacts with) 2117"
"1278820.1877966942","interacts with","382 (interacts with) 205","7","false","interacts with","382 (interacts with) 205"
"656064.2281413107","interacts with","382 (interacts with) 76","7","false","interacts with","382 (interacts with) 76"
"2942381.874781486","interacts with","316 (interacts with) 276","4","false","interacts with","316 (interacts with) 276"
"1241134.0037296005","interacts with","316 (interacts with) 2942","4","false","interacts with","316 (interacts with) 2942"
"2001089.524214055","interacts with","316 (interacts with) 443","4","false","interacts with","316 (interacts with) 443"
"5193541.094289902","interacts with","316 (interacts with) 159","4","false","interacts with","316 (interacts with) 159"
"1588166.0","interacts with","323 (interacts with) 2642","4","false","interacts with","323 (interacts with) 2642"
"1.7572719883860726E7","interacts with","323 (interacts with) 215","4","false","interacts with","323 (interacts with) 215"
"7581827.520631753","interacts with","323 (interacts with) 434","4","false","interacts with","323 (interacts with) 434"
"1287415.7607142334","interacts with","323 (interacts with) 2867","4","false","interacts with","323 (interacts with) 2867"
"57667.549404764366","interacts with","277 (interacts with) 97","4","false","interacts with","277 (interacts with) 97"
"1599.0","interacts with","277 (interacts with) 3485","4","false","interacts with","277 (interacts with) 3485"
"760944.3762541139","interacts with","277 (interacts with) 341","4","false","interacts with","277 (interacts with) 341"
"737215.0743411148","interacts with","277 (interacts with) 303","4","false","interacts with","277 (interacts with) 303"
"550108.6500000072","interacts with","276 (interacts with) 2807","4","false","interacts with","276 (interacts with) 2807"
"3641766.232218469","interacts with","276 (interacts with) 497","4","false","interacts with","276 (interacts with) 497"
"189697.41796259437","interacts with","276 (interacts with) 3144","4","false","interacts with","276 (interacts with) 3144"
"122834.27423524472","interacts with","276 (interacts with) 3463","4","false","interacts with","276 (interacts with) 3463"
"1377230.0844155636","interacts with","365 (interacts with) 38","7","false","interacts with","365 (interacts with) 38"
"1355194.0","interacts with","365 (interacts with) 2280","7","false","interacts with","365 (interacts with) 2280"
"1546716.8777159995","interacts with","365 (interacts with) 303","7","false","interacts with","365 (interacts with) 303"
"2898042.4772513635","interacts with","365 (interacts with) 407","7","false","interacts with","365 (interacts with) 407"
"3300434.4578319667","interacts with","365 (interacts with) 395","7","false","interacts with","365 (interacts with) 395"
"1588166.0","interacts with","365 (interacts with) 2819","7","false","interacts with","365 (interacts with) 2819"
"2191204.272541049","interacts with","365 (interacts with) 357","7","false","interacts with","365 (interacts with) 357"
"5115742.27225263","interacts with","439 (interacts with) 385","7","false","interacts with","439 (interacts with) 385"
"1037948.7632869013","interacts with","439 (interacts with) 85","7","false","interacts with","439 (interacts with) 85"
"3592890.2760659526","interacts with","439 (interacts with) 401","7","false","interacts with","439 (interacts with) 401"
"2579366.2891052575","interacts with","439 (interacts with) 2","7","false","interacts with","439 (interacts with) 2"
"175199.6868432244","interacts with","439 (interacts with) 107","7","false","interacts with","439 (interacts with) 107"
"885058.4820040505","interacts with","439 (interacts with) 285","7","false","interacts with","439 (interacts with) 285"
"52484.42866161682","interacts with","439 (interacts with) 109","7","false","interacts with","439 (interacts with) 109"
"1853139.9404456571","interacts with","424 (interacts with) 434","11","false","interacts with","424 (interacts with) 434"
"1.5732976992345452E7","interacts with","424 (interacts with) 467","11","false","interacts with","424 (interacts with) 467"
"1155589.1301587145","interacts with","424 (interacts with) 19","11","false","interacts with","424 (interacts with) 19"
"8797080.34485235","interacts with","424 (interacts with) 355","11","false","interacts with","424 (interacts with) 355"
"2466659.325749944","interacts with","424 (interacts with) 241","11","false","interacts with","424 (interacts with) 241"
"1339184.93749999","interacts with","424 (interacts with) 117","11","false","interacts with","424 (interacts with) 117"
"823709.5493145909","interacts with","424 (interacts with) 83","11","false","interacts with","424 (interacts with) 83"
"3012404.611693044","interacts with","424 (interacts with) 102","11","false","interacts with","424 (interacts with) 102"
"1150894.6893939537","interacts with","424 (interacts with) 132","11","false","interacts with","424 (interacts with) 132"
"1339184.93749999","interacts with","424 (interacts with) 117","11","false","interacts with","424 (interacts with) 117"
"4074749.9363164846","interacts with","424 (interacts with) 58","11","false","interacts with","424 (interacts with) 58"
"1346498.3219886245","interacts with","322 (interacts with) 309","5","false","interacts with","322 (interacts with) 309"
"1586680.0","interacts with","322 (interacts with) 3328","5","false","interacts with","322 (interacts with) 3328"
"2561312.01245454","interacts with","322 (interacts with) 297","5","false","interacts with","322 (interacts with) 297"
"726203.2919692635","interacts with","322 (interacts with) 325","5","false","interacts with","322 (interacts with) 325"
"2432492.9051592834","interacts with","322 (interacts with) 24","5","false","interacts with","322 (interacts with) 24"
"546736.0555555512","interacts with","270 (interacts with) 3427","6","false","interacts with","270 (interacts with) 3427"
"1588166.0","interacts with","270 (interacts with) 3282","6","false","interacts with","270 (interacts with) 3282"
"1586338.0","interacts with","270 (interacts with) 123","6","false","interacts with","270 (interacts with) 123"
"771652.1861545836","interacts with","270 (interacts with) 241","6","false","interacts with","270 (interacts with) 241"
"3784206.383093434","interacts with","270 (interacts with) 431","6","false","interacts with","270 (interacts with) 431"
"3087984.590235532","interacts with","270 (interacts with) 350","6","false","interacts with","270 (interacts with) 350"
"1786219.6010577993","interacts with","375 (interacts with) 196","7","false","interacts with","375 (interacts with) 196"
"6657239.357612939","interacts with","375 (interacts with) 481","7","false","interacts with","375 (interacts with) 481"
"263679.9408400458","interacts with","375 (interacts with) 25","7","false","interacts with","375 (interacts with) 25"
"1355194.0","interacts with","375 (interacts with) 2654","7","false","interacts with","375 (interacts with) 2654"
"482724.4049173123","interacts with","375 (interacts with) 17","7","false","interacts with","375 (interacts with) 17"
"1210214.250472699","interacts with","375 (interacts with) 168","7","false","interacts with","375 (interacts with) 168"
"1588166.0","interacts with","375 (interacts with) 3412","7","false","interacts with","375 (interacts with) 3412"
"1085048.1626765302","interacts with","434 (interacts with) 14","7","false","interacts with","434 (interacts with) 14"
"578104.3601137429","interacts with","434 (interacts with) 3311","7","false","interacts with","434 (interacts with) 3311"
"3104959.8681595647","interacts with","434 (interacts with) 148","7","false","interacts with","434 (interacts with) 148"
"5207794.829886773","interacts with","434 (interacts with) 360","7","false","interacts with","434 (interacts with) 360"
"1355194.0","interacts with","434 (interacts with) 2711","7","false","interacts with","434 (interacts with) 2711"
"4834928.14350657","interacts with","434 (interacts with) 369","7","false","interacts with","434 (interacts with) 369"
"866627.7363331125","interacts with","434 (interacts with) 41","7","false","interacts with","434 (interacts with) 41"
"2471959.286051372","interacts with","308 (interacts with) 201","5","false","interacts with","308 (interacts with) 201"
"437256.518672025","interacts with","308 (interacts with) 174","5","false","interacts with","308 (interacts with) 174"
"4288153.263039267","interacts with","308 (interacts with) 159","5","false","interacts with","308 (interacts with) 159"
"99848.47525252361","interacts with","308 (interacts with) 63","5","false","interacts with","308 (interacts with) 63"
"2471959.286051372","interacts with","308 (interacts with) 201","5","false","interacts with","308 (interacts with) 201"
"824758.8694582551","interacts with","422 (interacts with) 201","10","false","interacts with","422 (interacts with) 201"
"1314214.9314019214","interacts with","422 (interacts with) 380","10","false","interacts with","422 (interacts with) 380"
"628549.8348318309","interacts with","422 (interacts with) 2127","10","false","interacts with","422 (interacts with) 2127"
"543882.0","interacts with","422 (interacts with) 3273","10","false","interacts with","422 (interacts with) 3273"
"1588166.0","interacts with","422 (interacts with) 3339","10","false","interacts with","422 (interacts with) 3339"
"1355194.0","interacts with","422 (interacts with) 2254","10","false","interacts with","422 (interacts with) 2254"
"22868.213888889513","interacts with","422 (interacts with) 52","10","false","interacts with","422 (interacts with) 52"
"1071507.159988588","interacts with","422 (interacts with) 78","10","false","interacts with","422 (interacts with) 78"
"929748.8395604237","interacts with","422 (interacts with) 262","10","false","interacts with","422 (interacts with) 262"
"156076.49061624517","interacts with","422 (interacts with) 82","10","false","interacts with","422 (interacts with) 82"
"1587343.0","interacts with","279 (interacts with) 2893","4","false","interacts with","279 (interacts with) 2893"
"2904304.1323313005","interacts with","279 (interacts with) 470","4","false","interacts with","279 (interacts with) 470"
"1588166.0","interacts with","279 (interacts with) 2856","4","false","interacts with","279 (interacts with) 2856"
"978065.1618686649","interacts with","279 (interacts with) 369","4","false","interacts with","279 (interacts with) 369"
"767162.4096625387","interacts with","260 (interacts with) 21","6","false","interacts with","260 (interacts with) 21"
"1588166.0","interacts with","260 (interacts with) 3459","6","false","interacts with","260 (interacts with) 3459"
"1588166.0","interacts with","260 (interacts with) 2636","6","false","interacts with","260 (interacts with) 2636"
"4886.333333333331","interacts with","260 (interacts with) 130","6","false","interacts with","260 (interacts with) 130"
"913928.2150793475","interacts with","260 (interacts with) 51","6","false","interacts with","260 (interacts with) 51"
"12558.051587301847","interacts with","260 (interacts with) 129","6","false","interacts with","260 (interacts with) 129"
"1.4666240346059913E7","interacts with","258 (interacts with) 203","7","false","interacts with","258 (interacts with) 203"
"6532342.4821104035","interacts with","258 (interacts with) 81","7","false","interacts with","258 (interacts with) 81"
"1.1658937831484742E7","interacts with","258 (interacts with) 61","7","false","interacts with","258 (interacts with) 61"
"1588166.0","interacts with","258 (interacts with) 2022","7","false","interacts with","258 (interacts with) 2022"
"1141404.5398664812","interacts with","258 (interacts with) 154","7","false","interacts with","258 (interacts with) 154"
"753046.8655844146","interacts with","258 (interacts with) 2775","7","false","interacts with","258 (interacts with) 2775"
"1126418.0491342212","interacts with","258 (interacts with) 42","7","false","interacts with","258 (interacts with) 42"
"543980.6666666667","interacts with","257 (interacts with) 3160","7","false","interacts with","257 (interacts with) 3160"
"12895.11666666653","interacts with","257 (interacts with) 19","7","false","interacts with","257 (interacts with) 19"
"563985.3118215112","interacts with","257 (interacts with) 359","7","false","interacts with","257 (interacts with) 359"
"725509.0072871532","interacts with","257 (interacts with) 187","7","false","interacts with","257 (interacts with) 187"
"535560.763810375","interacts with","257 (interacts with) 240","7","false","interacts with","257 (interacts with) 240"
"1097611.8541788156","interacts with","257 (interacts with) 446","7","false","interacts with","257 (interacts with) 446"
"103007.8957995408","interacts with","257 (interacts with) 25","7","false","interacts with","257 (interacts with) 25"
"1588166.0","interacts with","332 (interacts with) 2666","5","false","interacts with","332 (interacts with) 2666"
"581110.509523804","interacts with","332 (interacts with) 2739","5","false","interacts with","332 (interacts with) 2739"
"4632864.241000647","interacts with","332 (interacts with) 298","5","false","interacts with","332 (interacts with) 298"
"1.815635863858481E7","interacts with","332 (interacts with) 498","5","false","interacts with","332 (interacts with) 498"
"588387.2904761804","interacts with","332 (interacts with) 2130","5","false","interacts with","332 (interacts with) 2130"
"551162.6666666658","interacts with","285 (interacts with) 2682","6","false","interacts with","285 (interacts with) 2682"
"848563.1183909596","interacts with","285 (interacts with) 66","6","false","interacts with","285 (interacts with) 66"
"6303275.345295542","interacts with","285 (interacts with) 454","6","false","interacts with","285 (interacts with) 454"
"557383.3555555503","interacts with","285 (interacts with) 2189","6","false","interacts with","285 (interacts with) 2189"
"1355194.0","interacts with","285 (interacts with) 2436","6","false","interacts with","285 (interacts with) 2436"
"855115.2409812381","interacts with","285 (interacts with) 3434","6","false","interacts with","285 (interacts with) 3434"
"3064918.657956475","interacts with","267 (interacts with) 71","5","false","interacts with","267 (interacts with) 71"
"1588166.0","interacts with","267 (interacts with) 2075","5","false","interacts with","267 (interacts with) 2075"
"7268074.624611358","interacts with","267 (interacts with) 192","5","false","interacts with","267 (interacts with) 192"
"1378634.32463806","interacts with","267 (interacts with) 434","5","false","interacts with","267 (interacts with) 434"
"6109516.909506733","interacts with","267 (interacts with) 308","5","false","interacts with","267 (interacts with) 308"
"5443278.038416615","interacts with","475 (interacts with) 289","7","false","interacts with","475 (interacts with) 289"
"1176300.6084249092","interacts with","475 (interacts with) 143","7","false","interacts with","475 (interacts with) 143"
"582902.3476190469","interacts with","475 (interacts with) 2562","7","false","interacts with","475 (interacts with) 2562"
"4734599.4849074865","interacts with","475 (interacts with) 255","7","false","interacts with","475 (interacts with) 255"
